Click Number,Timestamp,Tab Number,Username,Email,User ID,Session ID,Fingerprint,Birth Year,Account Age,URL Clicked,IP Address,ISP,City,State,Area,Pincode,Country,Country Code,Latitude,Longitude,Connection Type,Connection Speed (Mbps),Latency (ms),Connection Description,Location Tier,User Agent,Screen Resolution,Timezone,Language,Session Start Time,Session End Time,Time Taken (seconds),Interaction Duration (seconds)
12,"2025-09-18T20:35:06.105Z",3,"Yash Chawla","yash810@gmail.com",8167,"ison8a","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=15","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T20:34:48.787Z","2025-09-18T20:35:06.105Z",17.32,17.32
13,"2025-09-18T20:35:06.106Z",3,"Anita Bhattacharya","anita342@gmail.com",8994,"qvvndv","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=14","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T20:34:48.537Z","2025-09-18T20:35:06.106Z",17.57,17.57
14,"2025-09-18T20:35:06.180Z",3,"Anita Desai","anita265@gmail.com",7657,"zlcplc","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=16","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T20:34:48.984Z","2025-09-18T20:35:06.180Z",17.2,17.20
15,"2025-09-18T20:35:06.216Z",3,"Ramesh Aggarwal","ramesh743@gmail.com",1283,"j739u3","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=17","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T20:34:48.621Z","2025-09-18T20:35:06.215Z",17.59,17.59
16,"2025-09-18T20:35:22.768Z",4,"Sanjay Srivastava","sanjay341@gmail.com",3870,"5k5x0f","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=13","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T20:35:06.630Z","2025-09-18T20:35:22.768Z",16.14,16.14
17,"2025-09-18T20:35:24.883Z",4,"Swati Singh","swati983@gmail.com",2044,"iijtsn","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=16","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T20:35:08.159Z","2025-09-18T20:35:24.883Z",16.72,16.72
18,"2025-09-18T20:35:24.893Z",4,"Hemant Naidu","hemant877@gmail.com",5454,"mib1p3","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=17","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T20:35:08.002Z","2025-09-18T20:35:24.893Z",16.89,16.89
19,"2025-09-18T20:35:25.280Z",4,"Deepti Chawla","deepti137@gmail.com",7315,"k2u20f","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=15","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T20:35:08.850Z","2025-09-18T20:35:25.280Z",16.43,16.43
20,"2025-09-18T20:35:25.504Z",4,"Rina Sachdeva","rina529@gmail.com",6129,"oc8sdl","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=14","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T20:35:08.983Z","2025-09-18T20:35:25.504Z",16.52,16.52
21,"2025-09-18T20:35:40.885Z",5,"Tanvi Kapoor","tanvi515@gmail.com",6897,"vp03e1","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=13","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T20:35:24.569Z","2025-09-18T20:35:40.885Z",16.32,16.32
22,"2025-09-18T20:35:44.521Z",5,"Radha Sachdeva","radha788@gmail.com",6708,"jfcp8n","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=14","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T20:35:26.864Z","2025-09-18T20:35:44.521Z",17.66,17.66
23,"2025-09-18T20:35:44.579Z",5,"Anil Jain","anil998@gmail.com",3153,"syq9ed","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=17","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T20:35:26.987Z","2025-09-18T20:35:44.579Z",17.59,17.59
24,"2025-09-18T20:35:44.670Z",5,"Sapna Oberoi","sapna435@gmail.com",5914,"divpwc","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=16","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T20:35:26.838Z","2025-09-18T20:35:44.670Z",17.83,17.83
25,"2025-09-18T20:35:44.749Z",5,"Anupam Bajaj","anupam811@gmail.com",3288,"b6v3tu","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=15","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T20:35:28.044Z","2025-09-18T20:35:44.749Z",16.7,16.70
