Click Number,Timestamp,Tab Number,Username,Email,User ID,Session ID,Fingerprint,Birth Year,Account Age,URL Clicked,IP Address,ISP,City,State,Area,Pincode,Country,Country Code,Latitude,Longitude,Connection Type,Connection Speed (Mbps),Latency (ms),Connection Description,Location Tier,User Agent,Screen Resolution,Timezone,Language,Session Start Time,Session End Time,Time Taken (seconds),Interaction Duration (seconds)
11,"2025-09-18T20:32:21.347Z",3,"Indira Gandhi","indira113@gmail.com",8470,"uurfsj","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=17","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T20:32:04.476Z","2025-09-18T20:32:21.347Z",16.87,16.87
12,"2025-09-18T20:32:22.403Z",3,"Anita Murthy","anita650@gmail.com",1393,"p9qm7r","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=13","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T20:32:05.296Z","2025-09-18T20:32:22.403Z",17.11,17.11
13,"2025-09-18T20:32:22.435Z",3,"Aman Varma","aman795@gmail.com",2064,"7teuix","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=15","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T20:32:05.388Z","2025-09-18T20:32:22.435Z",17.05,17.05
14,"2025-09-18T20:32:22.519Z",3,"Abhishek Chopra","abhishek414@gmail.com",3055,"pwosis","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=16","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T20:32:05.476Z","2025-09-18T20:32:22.519Z",17.04,17.04
15,"2025-09-18T20:32:22.529Z",3,"Vikram Chokshi","vikram466@gmail.com",3014,"ookk84","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=14","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T20:32:05.369Z","2025-09-18T20:32:22.529Z",17.16,17.16
16,"2025-09-18T20:32:39.527Z",4,"Shreya Mazumdar","shreya809@gmail.com",4172,"7fntkp","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=17","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T20:32:23.193Z","2025-09-18T20:32:39.527Z",16.33,16.33
17,"2025-09-18T20:32:41.227Z",4,"Arjun Joshi","arjun312@gmail.com",5263,"83bh1h","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=14","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T20:32:24.283Z","2025-09-18T20:32:41.227Z",16.94,16.94
18,"2025-09-18T20:32:41.227Z",4,"Kalpana Krishnan","kalpana541@gmail.com",4500,"7mt1gt","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=16","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T20:32:23.976Z","2025-09-18T20:32:41.227Z",17.25,17.25
19,"2025-09-18T20:32:41.323Z",4,"Bindu Murthy","bindu603@gmail.com",8065,"9zyh6d","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=15","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T20:32:24.424Z","2025-09-18T20:32:41.323Z",16.9,16.90
20,"2025-09-18T20:32:41.323Z",4,"Manish Ganguly","manish809@gmail.com",6130,"sfxoty","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=13","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T20:32:24.416Z","2025-09-18T20:32:41.323Z",16.91,16.91
21,"2025-09-18T20:32:57.334Z",5,"Akash Goel","akash600@gmail.com",2722,"t3jjwi","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=17","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T20:32:40.984Z","2025-09-18T20:32:57.334Z",16.35,16.35
22,"2025-09-18T20:32:59.237Z",5,"Indira Pillai","indira880@gmail.com",4419,"45nj6a","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=15","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T20:32:42.851Z","2025-09-18T20:32:59.237Z",16.39,16.39
23,"2025-09-18T20:32:59.473Z",5,"Lalit Tandon","lalit202@gmail.com",1835,"ar5u09","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=16","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T20:32:43.246Z","2025-09-18T20:32:59.473Z",16.23,16.23
24,"2025-09-18T20:33:00.469Z",5,"Aman Srivastava","aman515@gmail.com",2102,"dipvg4","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=13","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T20:32:44.182Z","2025-09-18T20:33:00.469Z",16.29,16.29
25,"2025-09-18T20:33:00.671Z",5,"Ravi Naidu","ravi489@gmail.com",8789,"nj9xoy","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=14","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T20:32:44.339Z","2025-09-18T20:33:00.671Z",16.33,16.33
