Click Number,Timestamp,Tab Number,Username,Email,User ID,Session ID,Fingerprint,Birth Year,Account Age,URL Clicked,IP Address,ISP,City,State,Area,Pincode,Country,Country Code,Latitude,Longitude,Connection Type,Connection Speed (Mbps),Latency (ms),Connection Description,Location Tier,User Agent,Screen Resolution,Timezone,Language,Session Start Time,Session End Time,Time Taken (seconds),Interaction Duration (seconds)
11,"2025-09-18T21:35:14.406Z",2,"Lalit Joshi","lalit641@gmail.com",1251,"bdsq04","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=16","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:34:05.990Z","2025-09-18T21:35:14.406Z",68.42,68.42
12,"2025-09-18T21:35:14.749Z",2,"Harsh Joshi","harsh325@gmail.com",4708,"ustdka","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=15","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:34:05.991Z","2025-09-18T21:35:14.749Z",68.76,68.76
13,"2025-09-18T21:35:14.775Z",3,"Hemant Mishra","hemant279@gmail.com",6282,"ioeoce","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=16","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:34:05.991Z","2025-09-18T21:35:14.775Z",68.78,68.78
14,"2025-09-18T21:35:15.125Z",3,"Deepika Jain","deepika67@gmail.com",7355,"j5yh5y","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=15","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:34:05.992Z","2025-09-18T21:35:15.124Z",69.13,69.13
15,"2025-09-18T21:35:15.391Z",1,"Deepak Bansal","deepak832@gmail.com",6760,"ykrq83","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=15","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:34:05.991Z","2025-09-18T21:35:15.391Z",69.4,69.40
16,"2025-09-18T21:35:36.895Z",4,"Sarita Shenoy","sarita119@gmail.com",9248,"78ve2v","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=17","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:34:48.304Z","2025-09-18T21:35:36.872Z",48.57,48.57
17,"2025-09-18T21:35:36.928Z",5,"Arjun Ganguly","arjun656@gmail.com",9719,"zl09et","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=17","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:34:48.305Z","2025-09-18T21:35:36.903Z",48.6,48.60
18,"2025-09-18T21:35:37.329Z",6,"Indira Verma","indira511@gmail.com",5216,"slnkbn","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=17","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:34:48.305Z","2025-09-18T21:35:37.327Z",49.02,49.02
19,"2025-09-18T21:35:50.992Z",4,"Suresh Bhattacharya","suresh514@gmail.com",4160,"7fgbbw","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=13","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:35:11.325Z","2025-09-18T21:35:50.991Z",39.67,39.67
20,"2025-09-18T21:35:51.274Z",6,"Seema Chowdhury","seema603@gmail.com",8348,"uh7cqa","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=13","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:35:11.325Z","2025-09-18T21:35:51.273Z",39.95,39.95
21,"2025-09-18T21:35:51.756Z",5,"Alka Bhardwaj","alka891@gmail.com",6819,"ihtill","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=13","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:35:11.325Z","2025-09-18T21:35:51.756Z",40.43,40.43
22,"2025-09-18T21:35:53.570Z",4,"Sushma Biswas","sushma399@gmail.com",4462,"4zh6dl","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=14","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:35:16.412Z","2025-09-18T21:35:53.570Z",37.16,37.16
23,"2025-09-18T21:35:53.899Z",6,"Kalpana Murthy","kalpana91@gmail.com",4610,"3jxhoi","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=14","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:35:16.413Z","2025-09-18T21:35:53.899Z",37.49,37.49
24,"2025-09-18T21:35:54.447Z",5,"Disha Raval","disha315@gmail.com",8831,"wemlko","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=14","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:35:16.412Z","2025-09-18T21:35:54.447Z",38.03,38.03
25,"2025-09-18T21:36:03.470Z",5,"Anjali Pal","anjali14@gmail.com",6928,"aav9hh","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=15","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:35:18.558Z","2025-09-18T21:36:03.470Z",44.91,44.91
26,"2025-09-18T21:36:03.472Z",4,"Mohan Chowdhury","mohan736@gmail.com",8111,"b0fpb5","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=15","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:35:18.557Z","2025-09-18T21:36:03.472Z",44.91,44.91
27,"2025-09-18T21:36:03.473Z",6,"Prakash Shenoy","prakash922@gmail.com",4385,"d6rabw","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=15","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:35:18.559Z","2025-09-18T21:36:03.473Z",44.91,44.91
28,"2025-09-18T21:36:03.624Z",5,"Amit Das","amit872@gmail.com",4906,"073db2","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=16","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:35:19.273Z","2025-09-18T21:36:03.624Z",44.35,44.35
29,"2025-09-18T21:36:03.676Z",4,"Vidya Srivastava","vidya195@gmail.com",3240,"98weve","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=16","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:35:19.267Z","2025-09-18T21:36:03.675Z",44.41,44.41
30,"2025-09-18T21:36:03.677Z",6,"Amit Das","amit351@gmail.com",2389,"dy7fpn","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=16","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:35:19.274Z","2025-09-18T21:36:03.677Z",44.4,44.40
31,"2025-09-18T21:36:39.272Z",8,"Usha Mukherjee","usha648@gmail.com",4601,"3wbqhj","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=17","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:35:44.437Z","2025-09-18T21:36:39.272Z",54.84,54.84
32,"2025-09-18T21:36:41.897Z",9,"Rina Shenoy","rina676@gmail.com",5676,"lrvtd4","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=17","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:35:44.438Z","2025-09-18T21:36:41.897Z",57.46,57.46
33,"2025-09-18T21:36:42.622Z",7,"Jatin Chowdhury","jatin898@gmail.com",8460,"9m1g3x","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=17","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:35:44.436Z","2025-09-18T21:36:42.622Z",58.19,58.19
34,"2025-09-18T21:36:44.653Z",7,"Rohit Saxena","rohit799@gmail.com",4008,"zcnzyw","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=13","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:35:55.623Z","2025-09-18T21:36:44.652Z",49.03,49.03
35,"2025-09-18T21:36:44.763Z",8,"Sarita Verma","sarita245@gmail.com",7705,"o0ku0g","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=13","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:35:55.624Z","2025-09-18T21:36:44.763Z",49.14,49.14
36,"2025-09-18T21:36:44.966Z",9,"Usha Zaveri","usha858@gmail.com",8276,"gvsgid","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=13","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:35:55.624Z","2025-09-18T21:36:44.965Z",49.34,49.34
37,"2025-09-18T21:36:48.156Z",7,"Devesh Mishra","devesh396@gmail.com",1957,"46oie4","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=14","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:35:56.908Z","2025-09-18T21:36:48.156Z",51.25,51.25
38,"2025-09-18T21:36:48.452Z",9,"Archana Tandon","archana136@gmail.com",9769,"w2wsey","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=14","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:35:56.909Z","2025-09-18T21:36:48.452Z",51.54,51.54
39,"2025-09-18T21:36:48.624Z",8,"Aditya Joshi","aditya679@gmail.com",4278,"g8rovj","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=14","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:35:56.909Z","2025-09-18T21:36:48.623Z",51.71,51.71
40,"2025-09-18T21:37:00.185Z",7,"Madhuri Menon","madhuri828@gmail.com",1741,"xf499k","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=16","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:36:07.930Z","2025-09-18T21:37:00.185Z",52.26,52.26
41,"2025-09-18T21:37:00.386Z",8,"Manish Paul","manish813@gmail.com",9635,"wpa5fd","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=16","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:36:07.930Z","2025-09-18T21:37:00.386Z",52.46,52.46
42,"2025-09-18T21:37:00.591Z",9,"Priya Dey","priya978@gmail.com",4373,"ww1zts","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=16","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:36:07.931Z","2025-09-18T21:37:00.591Z",52.66,52.66
43,"2025-09-18T21:37:06.376Z",7,"Tarun Kapoor","tarun851@gmail.com",2263,"f1eqb3","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=15","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:36:09.207Z","2025-09-18T21:37:06.367Z",57.16,57.16
44,"2025-09-18T21:37:06.659Z",9,"Lalita Sachdeva","lalita498@gmail.com",8203,"yqbf2t","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=15","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:36:09.211Z","2025-09-18T21:37:06.658Z",57.45,57.45
45,"2025-09-18T21:37:07.145Z",8,"Ajay Chakraborty","ajay490@gmail.com",7459,"lpgh53","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=15","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:36:09.210Z","2025-09-18T21:37:07.145Z",57.94,57.94
46,"2025-09-18T21:37:23.991Z",10,"Yamini Kumar","yamini225@gmail.com",4121,"rm8a82","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=17","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:36:46.265Z","2025-09-18T21:37:23.990Z",37.73,37.73
47,"2025-09-18T21:37:23.992Z",11,"Vinod Sethi","vinod854@gmail.com",6695,"rlbpbj","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=17","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:36:46.265Z","2025-09-18T21:37:23.992Z",37.73,37.73
48,"2025-09-18T21:37:23.993Z",12,"Meera Reddy","meera524@gmail.com",3364,"ryci7j","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=17","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:36:46.265Z","2025-09-18T21:37:23.993Z",37.73,37.73
49,"2025-09-18T21:37:33.856Z",11,"Swati Kumar","swati180@gmail.com",3438,"qlounf","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=13","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:36:49.727Z","2025-09-18T21:37:33.855Z",44.13,44.13
50,"2025-09-18T21:37:33.856Z",12,"Anjali Bose","anjali389@gmail.com",2329,"n1p2db","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=13","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:36:49.728Z","2025-09-18T21:37:33.856Z",44.13,44.13
51,"2025-09-18T21:37:33.857Z",10,"Bharti Gandhi","bharti655@gmail.com",4232,"69b2xf","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=13","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:36:49.727Z","2025-09-18T21:37:33.856Z",44.13,44.13
52,"2025-09-18T21:37:35.229Z",10,"Vinod Chokshi","vinod898@gmail.com",8557,"6r0omo","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=14","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:36:53.238Z","2025-09-18T21:37:35.228Z",41.99,41.99
53,"2025-09-18T21:37:35.279Z",11,"Usha Goyal","usha58@gmail.com",7721,"i289p4","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=14","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:36:53.239Z","2025-09-18T21:37:35.278Z",42.04,42.04
54,"2025-09-18T21:37:35.558Z",12,"Sapna Sharma","sapna694@gmail.com",2771,"fv0huu","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=14","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:36:53.239Z","2025-09-18T21:37:35.558Z",42.32,42.32
55,"2025-09-18T21:37:45.613Z",11,"Bharti Bhatia","bharti943@gmail.com",8712,"2sbmhm","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=16","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:37:08.301Z","2025-09-18T21:37:45.613Z",37.31,37.31
56,"2025-09-18T21:37:45.739Z",12,"Vivek Raval","vivek418@gmail.com",1894,"o39n2u","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=16","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:37:08.302Z","2025-09-18T21:37:45.739Z",37.44,37.44
57,"2025-09-18T21:37:46.895Z",10,"Vidya Tandon","vidya685@gmail.com",3257,"8baa8n","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=16","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:37:08.301Z","2025-09-18T21:37:46.895Z",38.59,38.59
58,"2025-09-18T21:38:14.650Z",10,"Meera Mittal","meera964@gmail.com",2029,"r3vcai","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=15","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:37:15.464Z","2025-09-18T21:38:14.650Z",59.19,59.19
59,"2025-09-18T21:38:15.076Z",11,"Bindu Chopra","bindu790@gmail.com",9114,"4yolec","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=15","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:37:15.468Z","2025-09-18T21:38:15.076Z",59.61,59.61
60,"2025-09-18T21:38:15.092Z",12,"Nisha Bajaj","nisha321@gmail.com",7334,"9xared","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=15","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:37:15.472Z","2025-09-18T21:38:15.092Z",59.62,59.62
61,"2025-09-18T21:38:17.559Z",14,"Lalita Dutta","lalita137@gmail.com",3756,"z1t5qn","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=13","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:37:40.135Z","2025-09-18T21:38:17.558Z",37.42,37.42
62,"2025-09-18T21:38:21.709Z",15,"Neha Chakraborty","neha326@gmail.com",2828,"3003k5","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=17","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:37:29.638Z","2025-09-18T21:38:21.693Z",52.05,52.05
63,"2025-09-18T21:38:21.743Z",14,"Nidhi Pal","nidhi670@gmail.com",5847,"zyebmq","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=17","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:37:29.638Z","2025-09-18T21:38:21.743Z",52.1,52.10
64,"2025-09-18T21:38:21.959Z",13,"Kavya Mitra","kavya107@gmail.com",7410,"x6funw","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=17","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:37:29.637Z","2025-09-18T21:38:21.957Z",52.32,52.32
65,"2025-09-18T21:38:24.564Z",13,"Yamini Deshpande","yamini392@gmail.com",8142,"rudsal","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=13","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:37:40.135Z","2025-09-18T21:38:24.564Z",44.43,44.43
66,"2025-09-18T21:38:24.674Z",15,"Nidhi Paul","nidhi931@gmail.com",2020,"mvvtrb","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=13","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:37:40.136Z","2025-09-18T21:38:24.674Z",44.54,44.54
67,"2025-09-18T21:38:25.005Z",14,"Chhaya Saxena","chhaya777@gmail.com",6532,"y7fryk","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=14","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-18T21:37:40.230Z","2025-09-18T21:38:25.005Z",44.77,44.77
