Click Number,Timestamp,Tab Number,Username,Email,User ID,Session ID,Fingerprint,Birth Year,Account Age,URL Clicked,IP Address,ISP,City,State,Area,Pincode,Country,Country Code,Latitude,Longitude,Connection Type,Connection Speed (Mbps),Latency (ms),Connection Description,Location Tier,User Agent,Screen Resolution,Timezone,Language,Session Start Time,Session End Time,Time Taken (seconds),Interaction Duration (seconds)
11,"2025-09-23T19:10:55.417Z",1,"Akash Wadhwa","akash865@gmail.com",5795,"e9vvs6","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=17","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:10:45.026Z","2025-09-23T19:10:55.417Z",10.39,10.39
12,"2025-09-23T19:11:20.568Z",1,"Suresh Agarwal","suresh254@gmail.com",3181,"qdugkj","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=13","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:11:09.405Z","2025-09-23T19:11:20.568Z",11.16,11.16
13,"2025-09-23T19:12:02.135Z",1,"Amit Nair","amit371@gmail.com",4209,"d91grx","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=14","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:11:26.809Z","2025-09-23T19:12:02.135Z",35.33,35.33
14,"2025-09-23T19:12:27.703Z",1,"Disha Kapoor","disha683@gmail.com",5808,"ufpam9","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=16","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:12:17.548Z","2025-09-23T19:12:27.703Z",10.15,10.15
15,"2025-09-23T19:12:49.865Z",1,"Preeti Bhatt","preeti731@gmail.com",1265,"pi9jv1","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=15","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:12:39.415Z","2025-09-23T19:12:49.865Z",10.45,10.45
16,"2025-09-23T19:13:10.376Z",1,"Ashok Banerjee","ashok169@gmail.com",1993,"0823md","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=17","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:13:00.003Z","2025-09-23T19:13:10.376Z",10.37,10.37
17,"2025-09-23T19:13:28.983Z",1,"Usha Vohra","usha708@gmail.com",8806,"ilgskc","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=13","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:13:18.359Z","2025-09-23T19:13:28.983Z",10.62,10.62
18,"2025-09-23T19:13:52.737Z",1,"Devesh Nair","devesh531@gmail.com",8452,"lw2zxb","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=14","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:13:42.429Z","2025-09-23T19:13:52.737Z",10.31,10.31
19,"2025-09-23T19:14:14.447Z",1,"Devesh Roy","devesh278@gmail.com",6787,"9zhnt0","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=16","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:14:04.072Z","2025-09-23T19:14:14.447Z",10.38,10.38
20,"2025-09-23T19:14:42.083Z",1,"Anita Wadhwa","anita973@gmail.com",4521,"fbxdjz","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=15","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:14:31.683Z","2025-09-23T19:14:42.083Z",10.4,10.40
21,"2025-09-23T19:15:42.498Z",1,"Vinod Bose","vinod580@gmail.com",5875,"rj2b1e","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=17","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:15:32.088Z","2025-09-23T19:15:42.498Z",10.41,10.41
22,"2025-09-23T19:15:58.473Z",1,"Ankit Rao","ankit224@gmail.com",5495,"axp232","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=13","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:15:48.264Z","2025-09-23T19:15:58.473Z",10.21,10.21
23,"2025-09-23T19:16:22.381Z",1,"Umesh Vora","umesh21@gmail.com",5982,"8b70vr","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=14","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:16:12.250Z","2025-09-23T19:16:22.381Z",10.13,10.13
24,"2025-09-23T19:16:46.606Z",1,"Usha Aggarwal","usha187@gmail.com",1540,"ttlw44","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=16","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:16:36.505Z","2025-09-23T19:16:46.606Z",10.1,10.10
25,"2025-09-23T19:17:06.930Z",1,"Aarti Rao","aarti785@gmail.com",8082,"r03wib","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=15","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:16:56.609Z","2025-09-23T19:17:06.930Z",10.32,10.32
26,"2025-09-23T19:17:26.398Z",1,"Hemlata Ghosh","hemlata986@gmail.com",4956,"wnc5wi","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=17","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:17:14.845Z","2025-09-23T19:17:26.398Z",11.55,11.55
27,"2025-09-23T19:17:49.368Z",1,"Chitra Paul","chitra405@gmail.com",1205,"9v2h8q","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=13","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:17:37.039Z","2025-09-23T19:17:49.368Z",12.33,12.33
28,"2025-09-23T19:18:12.441Z",1,"Sita Mahajan","sita323@gmail.com",3611,"6s1od0","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=14","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:18:01.146Z","2025-09-23T19:18:12.441Z",11.29,11.29
29,"2025-09-23T19:18:28.475Z",1,"Kiran Thakur","kiran33@gmail.com",9138,"c16cbx","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=16","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:18:18.053Z","2025-09-23T19:18:28.475Z",10.42,10.42
30,"2025-09-23T19:18:58.879Z",1,"Pankaj Rao","pankaj321@gmail.com",9389,"d72hzy","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=15","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:18:48.493Z","2025-09-23T19:18:58.879Z",10.39,10.39
31,"2025-09-23T19:19:50.735Z",1,"Nidhi Das","nidhi43@gmail.com",3838,"2v0eu3","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=17","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:19:40.385Z","2025-09-23T19:19:50.735Z",10.35,10.35
32,"2025-09-23T19:20:13.970Z",1,"Naveen Pandey","naveen63@gmail.com",3056,"lgrwiy","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=13","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:20:03.537Z","2025-09-23T19:20:13.970Z",10.43,10.43
33,"2025-09-23T19:20:43.245Z",1,"Satish Naidu","satish207@gmail.com",7717,"rc03eh","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=14","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:20:32.819Z","2025-09-23T19:20:43.245Z",10.43,10.43
34,"2025-09-23T19:21:05.736Z",1,"Ramesh Mishra","ramesh184@gmail.com",7990,"uu72g0","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=16","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:20:55.467Z","2025-09-23T19:21:05.736Z",10.27,10.27
35,"2025-09-23T19:21:23.107Z",1,"Usha Singh","usha188@gmail.com",5297,"q6t0ih","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=15","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:21:12.608Z","2025-09-23T19:21:23.107Z",10.5,10.50
36,"2025-09-23T19:21:50.593Z",1,"Anita Chawla","anita707@gmail.com",3039,"mufm7k","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=17","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:21:40.182Z","2025-09-23T19:21:50.593Z",10.41,10.41
37,"2025-09-23T19:22:09.143Z",1,"Jyoti Paul","jyoti668@gmail.com",7201,"3hro8q","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=13","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:21:58.727Z","2025-09-23T19:22:09.142Z",10.41,10.41
38,"2025-09-23T19:22:30.053Z",1,"Alka Bhatt","alka919@gmail.com",3807,"0ef1ek","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=14","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:22:19.921Z","2025-09-23T19:22:30.053Z",10.13,10.13
39,"2025-09-23T19:22:46.280Z",1,"Kalpana Kamath","kalpana307@gmail.com",3401,"gytf4z","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=16","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:22:36.108Z","2025-09-23T19:22:46.280Z",10.17,10.17
40,"2025-09-23T19:23:14.376Z",1,"Rajeev Chakraborty","rajeev663@gmail.com",9302,"7no8ne","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=15","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:23:02.287Z","2025-09-23T19:23:14.376Z",12.09,12.09
41,"2025-09-23T19:24:06.420Z",1,"Shilpa Chawla","shilpa398@gmail.com",4871,"e2vseu","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=17","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:23:55.285Z","2025-09-23T19:24:06.420Z",11.13,11.13
42,"2025-09-23T19:24:36.372Z",1,"Bindu Bhatt","bindu883@gmail.com",5159,"o4ay2o","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=13","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:24:26.191Z","2025-09-23T19:24:36.372Z",10.18,10.18
43,"2025-09-23T19:24:56.987Z",1,"Manoj Chowdhury","manoj189@gmail.com",5551,"iz3tyt","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=14","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:24:46.630Z","2025-09-23T19:24:56.987Z",10.36,10.36
44,"2025-09-23T19:25:24.346Z",1,"Shreya Nair","shreya358@gmail.com",4529,"8g8jbc","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=16","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:25:14.111Z","2025-09-23T19:25:24.346Z",10.23,10.23
45,"2025-09-23T19:25:40.500Z",1,"Lalita Sastry","lalita446@gmail.com",4757,"woy9rs","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=15","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:25:30.147Z","2025-09-23T19:25:40.500Z",10.35,10.35
46,"2025-09-23T19:26:00.814Z",1,"Harsh Patel","harsh128@gmail.com",5244,"gf2em4","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=17","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:25:49.185Z","2025-09-23T19:26:00.814Z",11.63,11.63
47,"2025-09-23T19:26:17.189Z",1,"Vaishali Sastry","vaishali835@gmail.com",1734,"0kzz1r","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=13","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:26:06.768Z","2025-09-23T19:26:17.188Z",10.42,10.42
48,"2025-09-23T19:26:39.791Z",1,"Mamta Pal","mamta546@gmail.com",3789,"w0fgrp","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=14","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:26:29.543Z","2025-09-23T19:26:39.791Z",10.25,10.25
49,"2025-09-23T19:27:02.582Z",1,"Bindu Bhat","bindu776@gmail.com",8750,"tfxwwm","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=16","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:26:52.386Z","2025-09-23T19:27:02.582Z",10.2,10.20
50,"2025-09-23T19:27:20.422Z",1,"Ravi Thakur","ravi269@gmail.com",3456,"a9dzlq","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=15","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:27:09.905Z","2025-09-23T19:27:20.422Z",10.52,10.52
