Click Number,Timestamp,Tab Number,Username,Email,User ID,Session ID,Fingerprint,Birth Year,Account Age,URL Clicked,IP Address,ISP,City,State,Area,Pincode,Country,Country Code,Latitude,Longitude,Connection Type,Connection Speed (Mbps),Latency (ms),Connection Description,Location Tier,User Agent,Screen Resolution,Timezone,Language,Session Start Time,Session End Time,Time Taken (seconds),Interaction Duration (seconds)
40,"2025-09-23T15:22:04.858Z",1,"Jyoti Deshpande","jyoti134@gmail.com",6804,"9anax1","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=4620&promptId=13","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T15:21:54.735Z","2025-09-23T15:22:04.858Z",10.12,10.12
41,"2025-09-23T15:22:55.283Z",1,"Divya Agarwal","divya515@gmail.com",6391,"c7883b","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=17","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T15:22:44.734Z","2025-09-23T15:22:55.283Z",10.55,10.55
42,"2025-09-23T15:23:22.592Z",1,"Archana Das","archana475@gmail.com",3221,"92obik","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=13","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T15:23:12.362Z","2025-09-23T15:23:22.592Z",10.23,10.23
43,"2025-09-23T15:23:48.899Z",1,"Usha Singh","usha714@gmail.com",1098,"0rxtxb","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=14","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T15:23:38.742Z","2025-09-23T15:23:48.899Z",10.16,10.16
44,"2025-09-23T15:24:13.763Z",1,"Vandana Paul","vandana747@gmail.com",5571,"nhpu4o","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=16","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T15:24:03.548Z","2025-09-23T15:24:13.763Z",10.21,10.21
45,"2025-09-23T15:25:06.074Z",1,"Neha Aggarwal","neha982@gmail.com",2694,"rzg889","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=15","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T15:24:31.344Z","2025-09-23T15:25:06.074Z",34.73,34.73
46,"2025-09-23T15:25:35.511Z",1,"Vishal Gandhi","vishal352@gmail.com",3258,"joq7vr","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=4620&promptId=17","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T15:25:24.504Z","2025-09-23T15:25:35.511Z",11.01,11.01
47,"2025-09-23T15:26:02.172Z",1,"Rohit Khanna","rohit996@gmail.com",5251,"jbodav","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=4620&promptId=16","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T15:25:50.667Z","2025-09-23T15:26:02.172Z",11.51,11.51
48,"2025-09-23T15:26:30.919Z",1,"Ankit Tandon","ankit262@gmail.com",7833,"qmlxvg","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=4620&promptId=15","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T15:26:19.683Z","2025-09-23T15:26:30.919Z",11.24,11.24
49,"2025-09-23T15:27:23.179Z",1,"Swati Agarwal","swati656@gmail.com",5482,"qvpd79","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=4620&promptId=14","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T15:26:48.549Z","2025-09-23T15:27:23.179Z",34.63,34.63
50,"2025-09-23T15:27:45.917Z",1,"Bharti Sheth","bharti398@gmail.com",1520,"87lky6","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=4620&promptId=13","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T15:27:35.328Z","2025-09-23T15:27:45.917Z",10.59,10.59
51,"2025-09-23T15:28:39.585Z",1,"Aarti Malhotra","aarti736@gmail.com",7512,"r0s33e","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=17","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T15:28:29.321Z","2025-09-23T15:28:39.585Z",10.26,10.26
52,"2025-09-23T15:29:04.328Z",1,"Rachna Chandra","rachna239@gmail.com",1013,"xjy99g","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=13","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T15:28:54.164Z","2025-09-23T15:29:04.328Z",10.16,10.16
53,"2025-09-23T15:29:24.612Z",1,"Sarita Chokshi","sarita905@gmail.com",9687,"rlkpwj","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=14","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T15:29:13.472Z","2025-09-23T15:29:24.612Z",11.14,11.14
54,"2025-09-23T15:29:43.808Z",1,"Aman Ganguly","aman348@gmail.com",3606,"iypmus","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=16","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T15:29:33.236Z","2025-09-23T15:29:43.808Z",10.57,10.57
55,"2025-09-23T15:30:03.532Z",1,"Sapna Raval","sapna841@gmail.com",3234,"ilwcw7","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=15","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T15:29:53.378Z","2025-09-23T15:30:03.532Z",10.15,10.15
56,"2025-09-23T15:30:23.945Z",1,"Mohan Joshi","mohan608@gmail.com",2409,"wpuqdf","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=4620&promptId=17","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T15:30:13.290Z","2025-09-23T15:30:23.945Z",10.65,10.65
57,"2025-09-23T15:30:51.864Z",1,"Swati Kamath","swati929@gmail.com",2279,"rjfkta","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=4620&promptId=16","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T15:30:41.721Z","2025-09-23T15:30:51.864Z",10.14,10.14
58,"2025-09-23T15:31:22.219Z",1,"Radha Thakkar","radha82@gmail.com",1184,"pkvezt","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=4620&promptId=15","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T15:31:11.680Z","2025-09-23T15:31:22.219Z",10.54,10.54
59,"2025-09-23T15:31:53.086Z",1,"Vikram Raman","vikram81@gmail.com",7891,"y921f6","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=4620&promptId=14","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T15:31:40.804Z","2025-09-23T15:31:53.086Z",12.28,12.28
60,"2025-09-23T15:32:20.435Z",1,"Anita Kumar","anita378@gmail.com",8752,"aw1ig4","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=4620&promptId=13","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T15:32:08.890Z","2025-09-23T15:32:20.435Z",11.54,11.54
61,"2025-09-23T15:33:21.007Z",1,"Naveen Nair","naveen115@gmail.com",5478,"rysfdq","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=17","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T15:33:10.606Z","2025-09-23T15:33:21.007Z",10.4,10.40
62,"2025-09-23T15:33:39.889Z",1,"Priya Roy","priya338@gmail.com",3501,"51vaa6","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=13","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T15:33:28.430Z","2025-09-23T15:33:39.889Z",11.46,11.46
63,"2025-09-23T15:34:00.381Z",1,"Alka Chowdhury","alka97@gmail.com",6720,"i3l0hf","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=14","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T15:33:50.030Z","2025-09-23T15:34:00.381Z",10.35,10.35
64,"2025-09-23T15:34:23.482Z",1,"Rajesh Mukherjee","rajesh345@gmail.com",7417,"y8iufr","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=16","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T15:34:13.114Z","2025-09-23T15:34:23.482Z",10.37,10.37
65,"2025-09-23T15:34:48.396Z",1,"Aman Subramanian","aman612@gmail.com",3641,"ky2eoy","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=15","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T15:34:37.901Z","2025-09-23T15:34:48.396Z",10.49,10.49
66,"2025-09-23T15:35:11.621Z",1,"Naveen Roy","naveen891@gmail.com",7645,"408v3p","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=4620&promptId=17","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T15:35:01.442Z","2025-09-23T15:35:11.621Z",10.18,10.18
67,"2025-09-23T15:35:28.946Z",1,"Sandeep Thakkar","sandeep632@gmail.com",7245,"sle39f","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=4620&promptId=16","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T15:35:18.725Z","2025-09-23T15:35:28.946Z",10.22,10.22
