Click Number,Timestamp,Tab Number,Username,Email,User ID,Session ID,Fingerprint,Birth Year,Account Age,URL Clicked,IP Address,ISP,City,State,Area,Pincode,Country,Country Code,Latitude,Longitude,Connection Type,Connection Speed (Mbps),Latency (ms),Connection Description,Location Tier,User Agent,Screen Resolution,Timezone,Language,Session Start Time,Session End Time,Time Taken (seconds),Interaction Duration (seconds)
44,"2025-09-19T07:19:44.117Z",1,"Manoj Khanna","manoj873@gmail.com",1349,"25bpsq","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=16","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T07:18:22.052Z","2025-09-19T07:19:44.117Z",82.06,82.06
45,"2025-09-19T07:22:39.343Z",1,"Meera Parikh","meera151@gmail.com",2174,"hkwo18","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=15","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T07:21:17.326Z","2025-09-19T07:22:39.343Z",82.02,82.02
46,"2025-09-19T07:25:47.502Z",1,"Varun Roy","varun485@gmail.com",7453,"ngks87","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=17","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T07:24:25.521Z","2025-09-19T07:25:47.502Z",81.98,81.98
47,"2025-09-19T07:28:41.713Z",1,"Nisha Vasani","nisha299@gmail.com",4910,"qe137e","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=13","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T07:27:19.718Z","2025-09-19T07:28:41.713Z",82,82.00
48,"2025-09-19T07:31:19.712Z",1,"Tanvi Naidu","tanvi382@gmail.com",4321,"w4y4bb","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=14","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T07:29:57.562Z","2025-09-19T07:31:19.712Z",82.15,82.15
49,"2025-09-19T07:33:39.653Z",1,"Yash Tiwari","yash37@gmail.com",4664,"fc3hfb","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=16","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T07:32:17.602Z","2025-09-19T07:33:39.653Z",82.05,82.05
50,"2025-09-19T07:36:15.162Z",1,"Aarti Zaveri","aarti75@gmail.com",8588,"hlna5x","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=15","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T07:34:53.067Z","2025-09-19T07:36:15.161Z",82.09,82.09
51,"2025-09-19T07:39:00.168Z",1,"Alka Sethi","alka963@gmail.com",8447,"9xs295","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=17","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T07:37:38.205Z","2025-09-19T07:39:00.168Z",81.96,81.96
52,"2025-09-19T07:41:43.877Z",1,"Sunita Aggarwal","sunita503@gmail.com",9260,"7eafbf","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=13","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T07:40:21.877Z","2025-09-19T07:41:43.877Z",82,82.00
53,"2025-09-19T07:44:57.469Z",1,"Vikram Gupta","vikram611@gmail.com",4879,"rnoqo0","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=14","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T07:43:35.400Z","2025-09-19T07:44:57.469Z",82.07,82.07
54,"2025-09-19T07:47:01.183Z",1,"Usha Arora","usha149@gmail.com",8316,"mlufw0","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=16","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T07:45:39.125Z","2025-09-19T07:47:01.183Z",82.06,82.06
55,"2025-09-19T07:50:19.786Z",1,"Kalpana Thakur","kalpana331@gmail.com",2225,"qrieqx","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=15","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T07:48:57.756Z","2025-09-19T07:50:19.786Z",82.03,82.03
56,"2025-09-19T07:52:51.215Z",1,"Sapna Ganguly","sapna601@gmail.com",7208,"w9u11q","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=17","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T07:51:29.247Z","2025-09-19T07:52:51.215Z",81.97,81.97
57,"2025-09-19T07:55:43.874Z",1,"Swati Mukherjee","swati533@gmail.com",1156,"e1cpob","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=13","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T07:54:21.853Z","2025-09-19T07:55:43.874Z",82.02,82.02
58,"2025-09-19T07:58:37.737Z",1,"Anurag Sheth","anurag120@gmail.com",2869,"8g3pqg","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=14","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T07:57:14.675Z","2025-09-19T07:58:37.737Z",83.06,83.06
59,"2025-09-19T08:00:36.168Z",1,"Anjali Biswas","anjali198@gmail.com",5080,"0l8ub2","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=16","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T07:59:14.192Z","2025-09-19T08:00:36.168Z",81.98,81.98
60,"2025-09-19T08:03:03.498Z",1,"Alka Agarwal","alka572@gmail.com",9279,"pp9s9a","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=15","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T08:01:41.432Z","2025-09-19T08:03:03.498Z",82.07,82.07
61,"2025-09-19T08:05:51.458Z",1,"Radha Mazumdar","radha384@gmail.com",2647,"d8m23c","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=17","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T08:04:29.334Z","2025-09-19T08:05:51.458Z",82.12,82.12
62,"2025-09-19T08:07:52.146Z",1,"Pooja Kothari","pooja247@gmail.com",6409,"e2ppmp","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=13","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T08:06:30.136Z","2025-09-19T08:07:52.146Z",82.01,82.01
63,"2025-09-19T08:09:54.909Z",1,"Vaishali Vohra","vaishali29@gmail.com",1424,"f72h5a","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=14","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T08:08:32.792Z","2025-09-19T08:09:54.909Z",82.12,82.12
64,"2025-09-19T08:11:58.915Z",1,"Ashok Mitra","ashok422@gmail.com",7816,"ndfvd8","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=16","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T08:10:36.931Z","2025-09-19T08:11:58.915Z",81.98,81.98
65,"2025-09-19T08:15:17.620Z",1,"Ashok Chopra","ashok436@gmail.com",8284,"rj2wkg","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=15","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T08:13:55.506Z","2025-09-19T08:15:17.620Z",82.11,82.11
66,"2025-09-19T08:18:27.282Z",1,"Akash Reddy","akash801@gmail.com",3590,"bf7k8s","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=17","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T08:17:05.322Z","2025-09-19T08:18:27.282Z",81.96,81.96
67,"2025-09-19T08:21:37.793Z",1,"Anil Kapoor","anil635@gmail.com",3508,"xuyczv","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=13","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T08:20:15.774Z","2025-09-19T08:21:37.793Z",82.02,82.02
