Click Number,Timestamp,Tab Number,Username,Email,User ID,Session ID,Fingerprint,Birth Year,Account Age,URL Clicked,IP Address,ISP,City,State,Area,Pincode,Country,Country Code,Latitude,Longitude,Connection Type,Connection Speed (Mbps),Latency (ms),Connection Description,Location Tier,User Agent,Screen Resolution,Timezone,Language,Session Start Time,Session End Time,Time Taken (seconds),Interaction Duration (seconds)
11,"2025-09-23T19:10:55.417Z",1,"Akash Wadhwa","akash865@gmail.com",5795,"e9vvs6","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=17","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:10:45.026Z","2025-09-23T19:10:55.417Z",10.39,10.39
12,"2025-09-23T19:11:20.568Z",1,"Suresh Agarwal","suresh254@gmail.com",3181,"qdugkj","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=13","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:11:09.405Z","2025-09-23T19:11:20.568Z",11.16,11.16
13,"2025-09-23T19:12:02.135Z",1,"Amit Nair","amit371@gmail.com",4209,"d91grx","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=14","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:11:26.809Z","2025-09-23T19:12:02.135Z",35.33,35.33
14,"2025-09-23T19:12:27.703Z",1,"Disha Kapoor","disha683@gmail.com",5808,"ufpam9","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=16","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:12:17.548Z","2025-09-23T19:12:27.703Z",10.15,10.15
15,"2025-09-23T19:12:49.865Z",1,"Preeti Bhatt","preeti731@gmail.com",1265,"pi9jv1","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=15","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:12:39.415Z","2025-09-23T19:12:49.865Z",10.45,10.45
16,"2025-09-23T19:13:10.376Z",1,"Ashok Banerjee","ashok169@gmail.com",1993,"0823md","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=17","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:13:00.003Z","2025-09-23T19:13:10.376Z",10.37,10.37
17,"2025-09-23T19:13:28.983Z",1,"Usha Vohra","usha708@gmail.com",8806,"ilgskc","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=13","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:13:18.359Z","2025-09-23T19:13:28.983Z",10.62,10.62
18,"2025-09-23T19:13:52.737Z",1,"Devesh Nair","devesh531@gmail.com",8452,"lw2zxb","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=14","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:13:42.429Z","2025-09-23T19:13:52.737Z",10.31,10.31
19,"2025-09-23T19:14:14.447Z",1,"Devesh Roy","devesh278@gmail.com",6787,"9zhnt0","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=16","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:14:04.072Z","2025-09-23T19:14:14.447Z",10.38,10.38
20,"2025-09-23T19:14:42.083Z",1,"Anita Wadhwa","anita973@gmail.com",4521,"fbxdjz","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=15","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:14:31.683Z","2025-09-23T19:14:42.083Z",10.4,10.40
21,"2025-09-23T19:15:42.498Z",1,"Vinod Bose","vinod580@gmail.com",5875,"rj2b1e","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=17","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:15:32.088Z","2025-09-23T19:15:42.498Z",10.41,10.41
22,"2025-09-23T19:15:58.473Z",1,"Ankit Rao","ankit224@gmail.com",5495,"axp232","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=13","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:15:48.264Z","2025-09-23T19:15:58.473Z",10.21,10.21
23,"2025-09-23T19:16:22.381Z",1,"Umesh Vora","umesh21@gmail.com",5982,"8b70vr","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=14","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:16:12.250Z","2025-09-23T19:16:22.381Z",10.13,10.13
24,"2025-09-23T19:16:46.606Z",1,"Usha Aggarwal","usha187@gmail.com",1540,"ttlw44","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=16","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:16:36.505Z","2025-09-23T19:16:46.606Z",10.1,10.10
25,"2025-09-23T19:17:06.930Z",1,"Aarti Rao","aarti785@gmail.com",8082,"r03wib","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=15","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-23T19:16:56.609Z","2025-09-23T19:17:06.930Z",10.32,10.32
