Click Number,Timestamp,Tab Number,Username,Email,User ID,Session ID,Fingerprint,Birth Year,Account Age,URL Clicked,IP Address,ISP,City,State,Area,Pincode,Country,Country Code,Latitude,Longitude,Connection Type,Connection Speed (Mbps),Latency (ms),Connection Description,Location Tier,User Agent,Screen Resolution,Timezone,Language,Session Start Time,Session End Time,Time Taken (seconds),Interaction Duration (seconds)
11,"2025-09-19T11:52:14.057Z",1,"Rakesh Patel","rakesh176@gmail.com",4194,"g2lpyp","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=15","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T11:51:42.171Z","2025-09-19T11:52:14.057Z",31.89,31.89
12,"2025-09-19T11:53:36.809Z",1,"Anil Iyer","anil890@gmail.com",3419,"oi1dph","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=4620&promptId=17","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T11:53:04.916Z","2025-09-19T11:53:36.808Z",31.89,31.89
13,"2025-09-19T11:54:51.441Z",1,"Vidya Chowdhury","vidya143@gmail.com",4320,"3aucsv","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=4620&promptId=16","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T11:54:00.620Z","2025-09-19T11:54:51.441Z",50.82,50.82
14,"2025-09-19T11:56:13.596Z",1,"Varun Ganguly","varun371@gmail.com",8383,"huzwvk","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=4620&promptId=15","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T11:55:41.016Z","2025-09-19T11:56:13.596Z",32.58,32.58
15,"2025-09-19T11:57:30.648Z",1,"Satish Mishra","satish385@gmail.com",2542,"azgy2r","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=4620&promptId=14","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T11:56:39.618Z","2025-09-19T11:57:30.648Z",51.03,51.03
16,"2025-09-19T11:58:54.633Z",1,"Praveen Mahajan","praveen120@gmail.com",2591,"xsuluv","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=4620&promptId=13","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T11:58:25.071Z","2025-09-19T11:58:54.633Z",29.56,29.56
17,"2025-09-19T12:00:41.621Z",1,"Mamta Bhatia","mamta917@gmail.com",4334,"tvfeux","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=15","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T12:00:09.039Z","2025-09-19T12:00:41.620Z",32.58,32.58
18,"2025-09-19T12:02:01.388Z",1,"Devesh Khanna","devesh355@gmail.com",7987,"ri3pc3","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=4620&promptId=14","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T12:01:28.869Z","2025-09-19T12:02:01.388Z",32.52,32.52
19,"2025-09-19T12:03:51.773Z",1,"Devesh Saha","devesh608@gmail.com",3992,"ds7igg","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=4620&promptId=13","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T12:03:00.528Z","2025-09-19T12:03:51.772Z",51.24,51.24
20,"2025-09-19T12:05:10.653Z",1,"Kiran Mukherjee","kiran935@gmail.com",2930,"srqo6s","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=16","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T12:04:37.922Z","2025-09-19T12:05:10.653Z",32.73,32.73
21,"2025-09-19T12:07:07.501Z",1,"Sanjay Joshi","sanjay714@gmail.com",8874,"99719u","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=17","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T12:06:37.862Z","2025-09-19T12:07:07.501Z",29.64,29.64
22,"2025-09-19T12:08:37.245Z",1,"Kavya Joshi","kavya472@gmail.com",5467,"ifmm5b","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=16","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T12:08:03.136Z","2025-09-19T12:08:37.244Z",34.11,34.11
23,"2025-09-19T12:10:07.886Z",1,"Devesh Reddy","devesh48@gmail.com",9482,"ymz5qz","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=15","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T12:09:17.105Z","2025-09-19T12:10:07.886Z",50.78,50.78
24,"2025-09-19T12:11:39.225Z",1,"Anjali Dalal","anjali869@gmail.com",5823,"baibt8","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=4620&promptId=17","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T12:11:06.664Z","2025-09-19T12:11:39.224Z",32.56,32.56
25,"2025-09-19T12:13:02.942Z",1,"Abhishek Dey","abhishek554@gmail.com",8083,"hcn43u","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=4620&promptId=16","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T12:12:28.754Z","2025-09-19T12:13:02.942Z",34.19,34.19
26,"2025-09-19T12:14:51.439Z",1,"Shreya Thakur","shreya882@gmail.com",7801,"mh9ho8","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=4620&promptId=14","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T12:14:00.512Z","2025-09-19T12:14:51.439Z",50.93,50.93
27,"2025-09-19T12:16:11.471Z",1,"Vikram Mahajan","vikram776@gmail.com",4026,"6rm17x","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=4620&promptId=13","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T12:15:20.153Z","2025-09-19T12:16:11.470Z",51.32,51.32
28,"2025-09-19T12:17:55.228Z",1,"Archana Deshpande","archana70@gmail.com",8952,"7xga0g","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=13","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T12:17:04.561Z","2025-09-19T12:17:55.228Z",50.67,50.67
29,"2025-09-19T12:19:28.472Z",1,"Pallavi Chopra","pallavi866@gmail.com",9661,"v643f1","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=14","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T12:18:37.805Z","2025-09-19T12:19:28.471Z",50.67,50.67
30,"2025-09-19T12:20:49.860Z",1,"Yamini Chopra","yamini110@gmail.com",8033,"aihfkc","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=16","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T12:20:20.248Z","2025-09-19T12:20:49.860Z",29.61,29.61
31,"2025-09-19T12:22:42.546Z",1,"Ankit Zaveri","ankit554@gmail.com",9224,"rse8ms","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=4620&promptId=17","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T12:22:09.789Z","2025-09-19T12:22:42.546Z",32.76,32.76
32,"2025-09-19T12:23:39.900Z",1,"Sunil Biswas","sunil817@gmail.com",4334,"0t533r","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=4620&promptId=16","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T12:23:07.206Z","2025-09-19T12:23:39.900Z",32.69,32.69
33,"2025-09-19T12:24:58.610Z",1,"Anil Krishnan","anil421@gmail.com",5707,"jli99h","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=4620&promptId=15","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T12:24:25.375Z","2025-09-19T12:24:58.610Z",33.23,33.23
34,"2025-09-19T12:25:54.465Z",1,"Usha Pal","usha637@gmail.com",4226,"xkg3n1","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=4620&promptId=14","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T12:25:21.927Z","2025-09-19T12:25:54.465Z",32.54,32.54
35,"2025-09-19T12:27:11.688Z",1,"Hemlata Tiwari","hemlata165@gmail.com",1483,"nnau2z","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=4620&promptId=13","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T12:26:39.524Z","2025-09-19T12:27:11.688Z",32.16,32.16
36,"2025-09-19T12:28:33.650Z",1,"Nidhi Thakur","nidhi89@gmail.com",1374,"tpyzyx","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=14","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T12:28:00.676Z","2025-09-19T12:28:33.650Z",32.97,32.97
37,"2025-09-19T12:29:28.717Z",1,"Divya Oberoi","divya582@gmail.com",6948,"6w6wec","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=16","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T12:28:58.831Z","2025-09-19T12:29:28.717Z",29.89,29.89
38,"2025-09-19T12:30:19.343Z",1,"Deepti Subramanian","deepti468@gmail.com",5953,"paff97","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=15","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T12:29:49.748Z","2025-09-19T12:30:19.343Z",29.59,29.59
39,"2025-09-19T12:32:09.146Z",1,"Arun Sachdeva","arun332@gmail.com",4349,"cjbkrv","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=4620&promptId=17","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T12:31:17.718Z","2025-09-19T12:32:09.146Z",51.43,51.43
40,"2025-09-19T12:33:43.425Z",1,"Seema Parikh","seema491@gmail.com",1661,"pi51fw","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=4620&promptId=14","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T12:33:10.909Z","2025-09-19T12:33:43.425Z",32.52,32.52
41,"2025-09-19T12:35:22.670Z",1,"Sanjay Chowdhury","sanjay653@gmail.com",4741,"68xj5x","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=4620&promptId=13","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T12:34:52.968Z","2025-09-19T12:35:22.670Z",29.7,29.70
42,"2025-09-19T12:36:47.181Z",1,"Deepti Bhattacharya","deepti611@gmail.com",8499,"drxq5n","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=17","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T12:35:56.460Z","2025-09-19T12:36:47.181Z",50.72,50.72
43,"2025-09-19T12:38:38.336Z",1,"Pallavi Ganguly","pallavi475@gmail.com",5117,"mvn7oi","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=14","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T12:37:47.388Z","2025-09-19T12:38:38.336Z",50.95,50.95
44,"2025-09-19T12:39:55.614Z",1,"Bindu Krishnan","bindu578@gmail.com",8627,"hh8k0g","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=16","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T12:39:23.030Z","2025-09-19T12:39:55.614Z",32.58,32.58
45,"2025-09-19T12:41:33.194Z",1,"Archana Bhattacharya","archana646@gmail.com",6869,"uy106i","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=4620&promptId=16","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T12:41:03.257Z","2025-09-19T12:41:33.194Z",29.94,29.94
46,"2025-09-19T12:42:29.156Z",1,"Rachna Mahajan","rachna976@gmail.com",6477,"a9w5be","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=4620&promptId=15","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T12:41:59.381Z","2025-09-19T12:42:29.155Z",29.77,29.77
47,"2025-09-19T12:43:56.366Z",1,"Kavya Agarwal","kavya829@gmail.com",1045,"uj5oh9","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=17","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T12:43:26.607Z","2025-09-19T12:43:56.366Z",29.76,29.76
48,"2025-09-19T12:45:16.123Z",1,"Rohit Varma","rohit78@gmail.com",6064,"83g3rg","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=50&promptId=14","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T12:44:46.491Z","2025-09-19T12:45:16.123Z",29.63,29.63
49,"2025-09-19T12:47:10.467Z",1,"Harsh Bansal","harsh677@gmail.com",8805,"m7h0zy","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=4620&promptId=17","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T12:46:19.499Z","2025-09-19T12:47:10.467Z",50.97,50.97
50,"2025-09-19T12:48:49.800Z",1,"Devesh Mehta","devesh524@gmail.com",9704,"fa02ry","undefined",,,"https://aiskillshouse.com/student/qr-mediator.html?uid=4620&promptId=14","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined",,,"undefined",,,"undefined","undefined","undefined","undefined","undefined","undefined","2025-09-19T12:48:19.923Z","2025-09-19T12:48:49.800Z",29.88,29.88
